date,i,usa,question,answer,corpus,tri_labels,bin_labels,lab_intensity
2021-05-28,1,2,彭博社记者：美国会参院正在推进一项法案，以增强美国经济竞争力及应对中国的崛起。根据该法案，美国将增加对研发领域和半导体制造业投入。该法案还包括直接针对中国人权问题和中国对美影响的措施。美国商务部长雷蒙多称，拜登政府的就业计划“完全是为了同中国竞争”。中方对于美方采取同中国对抗和竞争的全方位措施有何回应？第二，据报道，日方正考虑向台湾提供一部分阿斯利康疫苗，台湾“总统府”发言人对此举表示欢迎。中方对此有何评论？,"赵立坚：关于第一个问题，近期中方已多次就美国会推进审议包含涉华消极内容的法案表明严正立场。有关法案罔顾事实，大肆渲染所谓“中国威胁”和“恶意影响”，鼓噪对华搞全面战略竞争，甚至挑动中美“脱钩”和对抗，不得人心。这也与两国和世界人民期盼中美交流合作的普遍愿望背道而驰。中方对此坚决反对。
中方的目标从来不是超越或者取代美国，不是为了跟美国搞你输我赢的竞争，而是不断超越自我，成为更好的中国，让中国人民过上更好的生活。作为世界前两大经济体，中美利益高度交融，两国经贸、科技和教育等领域合作的本质是互利共赢。中美合则两利，斗则俱伤。中美合作可以办成许多有利于两国和世界的大事，中美对抗对两国和世界都是灾难。
我愿重申，中方致力于同美方实现不冲突不对抗、相互尊重、合作共赢，同时将继续坚定维护国家主权、安全和发展利益。我们敦促美方端正心态，理性看待中国和中国发展，尊重中国人民正当享有的发展权利，停止审议推进有关涉华消极议案，以免损害中美关系和两国重要领域合作。
关于第二个问题，我昨天已就中国台湾地区获得疫苗的问题阐明了中方立场。台湾获取大陆疫苗的渠道是畅通的。台湾当局借疫苗“谋独”不会得逞。","[背景] 一、国务院总理李克强将应邀于5月30日以视频方式出席第二届全球绿色目标伙伴2030峰会。二、应王毅国务委员兼外长邀请，波兰外长拉乌、塞尔维亚外长塞拉科维奇、爱尔兰外交与国防部长科文尼、匈牙利外交与对外经济部长西雅尔多将于5月29日至31日对中国进行访问。 [问题] 彭博社记者：美国会参院正在推进一项法案，以增强美国经济竞争力及应对中国的崛起。根据该法案，美国将增加对研发领域和半导体制造业投入。该法案还包括直接针对中国人权问题和中国对美影响的措施。美国商务部长雷蒙多称，拜登政府的就业计划“完全是为了同中国竞争”。中方对于美方采取同中国对抗和竞争的全方位措施有何回应？第二，据报道，日方正考虑向台湾提供一部分阿斯利康疫苗，台湾“总统府”发言人对此举表示欢迎。中方对此有何评论？ [答案] 赵立坚：关于第一个问题，近期中方已多次就美国会推进审议包含涉华消极内容的法案表明严正立场。有关法案罔顾事实，大肆渲染所谓“中国威胁”和“恶意影响”，鼓噪对华搞全面战略竞争，甚至挑动中美“脱钩”和对抗，不得人心。这也与两国和世界人民期盼中美交流合作的普遍愿望背道而驰。中方对此坚决反对。
中方的目标从来不是超越或者取代美国，不是为了跟美国搞你输我赢的竞争，而是不断超越自我，成为更好的中国，让中国人民过上更好的生活。作为世界前两大经济体，中美利益高度交融，两国经贸、科技和教育等领域合作的本质是互利共赢。中美合则两利，斗则俱伤。中美合作可以办成许多有利于两国和世界的大事，中美对抗对两国和世界都是灾难。
我愿重申，中方致力于同美方实现不冲突不对抗、相互尊重、合作共赢，同时将继续坚定维护国家主权、安全和发展利益。我们敦促美方端正心态，理性看待中国和中国发展，尊重中国人民正当享有的发展权利，停止审议推进有关涉华消极议案，以免损害中美关系和两国重要领域合作。
关于第二个问题，我昨天已就中国台湾地区获得疫苗的问题阐明了中方立场。台湾获取大陆疫苗的渠道是畅通的。台湾当局借疫苗“谋独”不会得逞。",0,0,-1.46652722700754
2021-05-17,1,1,英国天空新闻台记者：美国国家航空航天局此前称，中方任由火箭残骸不受控制地坠落地球是不负责任的行为。中方是否会采取措施以确保今后进行的相关发射活动“更负责任”？,赵立坚：你所提到的美方有关表态完全是毫无依据、毫无道理的。,[问题] 英国天空新闻台记者：美国国家航空航天局此前称，中方任由火箭残骸不受控制地坠落地球是不负责任的行为。中方是否会采取措施以确保今后进行的相关发射活动“更负责任”？ [答案] 赵立坚：你所提到的美方有关表态完全是毫无依据、毫无道理的。,0,0,-0.5276297398611512
2021-11-12,4,4,澳亚卫视记者：11日，美国总统国家安全事务助理沙利文在讲话中表示，美国将在经济和技术等多个方面同中国进行有力竞争，并捍卫自身价值观；但美方也认识到，在可预见的未来，中国将成为国际体系中的一个要素，美中竞争没有理由变成冲突或对抗。中方对此有何评论？  ,汪文斌：国际关系当中存在一定竞争，但应该是在遵守国际关系基本准则基础上的良性竞争。我们反对把自家规则当国际规则、强迫别国遵守的不公平竞争，反对以竞争为名损害别国主权、干涉他国内政的不正当竞争，反对打着竞争旗号限制别国发展、剥夺他国正当权益的不道德竞争。中美既有分歧，也存在广泛共同利益。以竞争定义中美关系，既不符合两国关系实际，也同美对华政策自相矛盾。美方应该正确看待中美关系互利共赢的本质，采取理性务实的对华政策，同中方一道加强对话沟通，深化互利合作，妥善管控分歧，走相互尊重、和平共处、合作共赢之路。,[问题] 澳亚卫视记者：11日，美国总统国家安全事务助理沙利文在讲话中表示，美国将在经济和技术等多个方面同中国进行有力竞争，并捍卫自身价值观；但美方也认识到，在可预见的未来，中国将成为国际体系中的一个要素，美中竞争没有理由变成冲突或对抗。中方对此有何评论？   [答案] 汪文斌：国际关系当中存在一定竞争，但应该是在遵守国际关系基本准则基础上的良性竞争。我们反对把自家规则当国际规则、强迫别国遵守的不公平竞争，反对以竞争为名损害别国主权、干涉他国内政的不正当竞争，反对打着竞争旗号限制别国发展、剥夺他国正当权益的不道德竞争。中美既有分歧，也存在广泛共同利益。以竞争定义中美关系，既不符合两国关系实际，也同美对华政策自相矛盾。美方应该正确看待中美关系互利共赢的本质，采取理性务实的对华政策，同中方一道加强对话沟通，深化互利合作，妥善管控分歧，走相互尊重、和平共处、合作共赢之路。,2,0,0.4059331024719058
2022-01-27,1,2,"《澳门月刊》记者：中方此前已就立陶宛允许美国中情局在本国设立监狱一事作出过回应。近期有报道称，立政府计划出售首都郊外的一处房产。有关建筑就是美中情局当作监狱的地方。它曾被用来关押美方认定的恐怖嫌疑人。发言人对此有无进一步评论？
","赵立坚：你提到的立陶宛政府这一系列举动，都清楚地指向一个事实，那就是立陶宛参与了美国大搞任意拘押、刑讯逼供的海外“黑狱网”的建设和运营，充当过美国系统性侵犯人权的帮凶。
在这幢没有窗户且进行了专业隔音处理的房产中，究竟有多少人被非法拘禁？究竟实施了多少酷刑？究竟上演了多少罪恶？恐怕这些问题只有立陶宛政府和美国中情局自己清楚。
我想说的是，“黑狱”房产可以出售，人权污点不会随之抹去。立陶宛和美国中情局应该向受害者真诚道歉赔偿，给他们一个满意的交代。","[问题] 《澳门月刊》记者：中方此前已就立陶宛允许美国中情局在本国设立监狱一事作出过回应。近期有报道称，立政府计划出售首都郊外的一处房产。有关建筑就是美中情局当作监狱的地方。它曾被用来关押美方认定的恐怖嫌疑人。发言人对此有无进一步评论？
 [答案] 赵立坚：你提到的立陶宛政府这一系列举动，都清楚地指向一个事实，那就是立陶宛参与了美国大搞任意拘押、刑讯逼供的海外“黑狱网”的建设和运营，充当过美国系统性侵犯人权的帮凶。
在这幢没有窗户且进行了专业隔音处理的房产中，究竟有多少人被非法拘禁？究竟实施了多少酷刑？究竟上演了多少罪恶？恐怕这些问题只有立陶宛政府和美国中情局自己清楚。
我想说的是，“黑狱”房产可以出售，人权污点不会随之抹去。立陶宛和美国中情局应该向受害者真诚道歉赔偿，给他们一个满意的交代。",1,0,-0.13642245355015586
2020-09-07,3,9,《环球时报》记者：5日，美国国务院推特转发美国务卿蓬佩奥、副国务卿克拉奇表态称，整个世界开始团结在一个核心共识上，即中国共产党将拒绝以公平、对等、透明的方式进行竞争。中国共产党正试图利用5G技术创造奥威尔笔下的《1984》，并将其输出到21世纪。我们呼吁所有热爱自由的国家和公司加入“清洁网络”。请问中方对此有何回应？,赵立坚：这是美国个别政客搞撒谎外交、欺骗外交、偷窃外交的又一例子。他们所谓的“整个世界”大概就是美国自己吧。他们所谓的“核心共识”，只有把主语换成美国个别政客，才符合事实。美国一路毁约“退群”，甚至制裁国际组织工作人员，发起贸易战，蛮横打压外国高科技企业，以莫须有借口抓捕中国企业高管，就连一个弱女子都不放过。美国以威逼诱骗手段打造所谓“清洁网络”，通过“棱镜计划”、“方程式组织”、“梯队系统”等项目，打造“间谍帝国”、“窃听帝国”、“黑客帝国”。其实美方早就浑身污迹，没有任何资格对他国指手画脚。事实证明，正是美国“拒绝以公平、对等、透明的方式进行竞争”，正是美国试图利用自身优势“创造奥威尔笔下的《1984》并将其输出到21世纪”。美国个别政客正以自己的实际行动摧毁和终结美国一贯自我标榜的自由市场、竞争中立、法治精神和国际规则，国际社会都应当坚决抵制他们的倒行逆施。,[问题] 《环球时报》记者：5日，美国国务院推特转发美国务卿蓬佩奥、副国务卿克拉奇表态称，整个世界开始团结在一个核心共识上，即中国共产党将拒绝以公平、对等、透明的方式进行竞争。中国共产党正试图利用5G技术创造奥威尔笔下的《1984》，并将其输出到21世纪。我们呼吁所有热爱自由的国家和公司加入“清洁网络”。请问中方对此有何回应？ [答案] 赵立坚：这是美国个别政客搞撒谎外交、欺骗外交、偷窃外交的又一例子。他们所谓的“整个世界”大概就是美国自己吧。他们所谓的“核心共识”，只有把主语换成美国个别政客，才符合事实。美国一路毁约“退群”，甚至制裁国际组织工作人员，发起贸易战，蛮横打压外国高科技企业，以莫须有借口抓捕中国企业高管，就连一个弱女子都不放过。美国以威逼诱骗手段打造所谓“清洁网络”，通过“棱镜计划”、“方程式组织”、“梯队系统”等项目，打造“间谍帝国”、“窃听帝国”、“黑客帝国”。其实美方早就浑身污迹，没有任何资格对他国指手画脚。事实证明，正是美国“拒绝以公平、对等、透明的方式进行竞争”，正是美国试图利用自身优势“创造奥威尔笔下的《1984》并将其输出到21世纪”。美国个别政客正以自己的实际行动摧毁和终结美国一贯自我标榜的自由市场、竞争中立、法治精神和国际规则，国际社会都应当坚决抵制他们的倒行逆施。,0,0,-0.4982891933878265
2021-09-27,4,2,《北京青年报》记者：9月23日，美国众议院批准2022年国防预算草案修正案，其中建议根据《马格尼茨基法案》对涉嫌侵犯人权的35名俄高官政要及商人实施制裁。俄总统新闻秘书佩斯科夫、外交部发言人扎哈罗娃等作出强硬回击。中方对此有何评论？,华春莹：我注意到有关报道，也注意到了俄方的强烈反应。中方坚决反对美方打着人权的幌子对他国指手画脚，实施单边制裁。我们主张各国应遵守真正的国际法，反对动辄使用单边制裁或以制裁相威胁，主张各国通过平等协商解决分歧，反对动辄搞最后通牒。美方罔顾联合国宪章宗旨和原则以及国际法和国际关系基本准则。这种强权霸凌的做法不得人心，不仅俄方反对，中方反对，也会遭到越来越多国家的抵制和反对。,[背景] 经中欧双方商定，国务委员兼外交部长王毅将于9月28日同欧盟外交与安全政策高级代表博雷利举行第十一轮中国—欧盟高级别战略对话。在当前国际形势不稳定性、不确定性增多的背景下，中欧开展战略沟通、加强协调合作很有必要。双方将就中欧关系、各领域对话合作以及国际和地区问题交换看法，推动中欧关系健康稳定发展，共同应对全球性挑战。此次战略对话将以视频方式举行。 [问题] 《北京青年报》记者：9月23日，美国众议院批准2022年国防预算草案修正案，其中建议根据《马格尼茨基法案》对涉嫌侵犯人权的35名俄高官政要及商人实施制裁。俄总统新闻秘书佩斯科夫、外交部发言人扎哈罗娃等作出强硬回击。中方对此有何评论？ [答案] 华春莹：我注意到有关报道，也注意到了俄方的强烈反应。中方坚决反对美方打着人权的幌子对他国指手画脚，实施单边制裁。我们主张各国应遵守真正的国际法，反对动辄使用单边制裁或以制裁相威胁，主张各国通过平等协商解决分歧，反对动辄搞最后通牒。美方罔顾联合国宪章宗旨和原则以及国际法和国际关系基本准则。这种强权霸凌的做法不得人心，不仅俄方反对，中方反对，也会遭到越来越多国家的抵制和反对。,1,0,-0.3546749395973427
2021-06-04,2,5,《金融时报》记者：第一个问题，我想就9名人员的医疗记录情况继续提问。这些记录能否公开？第二个问题是，你刚才提到在12月以前没有人感染新冠病毒，那相关人员是否患有其他潜在疾病？中方愿意公开他们的医疗记录吗？,"汪文斌：这两个问题我一并回答。刚才我已经表明了中方在有关问题上的立场。我还想告诉你的是，据美国媒体报道，去年4月，美国国立卫生研究院院长柯林斯就曾致信包括福奇在内的多位美国研究机构负责人，指出新冠病毒可能“起源于武汉实验室”的说法是阴谋论。前一段时间我们看到，一位美国记者迈克尔·戈登引用美方一份所谓未公开的情报，声称基于“3名武汉病毒研究所人员患病”的信息，对所谓“新冠病毒从武汉实验室泄漏”的虚假信息进行炒作。正是这个记者，在19年前以捕风捉影的造假手段炮制了伊拉克“试图获得核武器”的假消息，直接助推了美国发动伊拉克战争。如今，同样是这个人以相似的谎称匿名消息的手段，再次炒作“新冠病毒从武汉实验室泄漏”，这根本没有任何可信度。
关于病毒溯源，国际社会有很多专家发出了理性、客观的声音，比如近期世卫组织新冠病毒溯源研究国际专家组成员、“生态健康联盟”主席达萨克在接受美国媒体采访时就曾表示，“没有任何证据表明病毒是由实验室制造的，也没有任何证据表明这种病毒曾在实验室里出现过。我们和中方科学家一同开展实地调研，联合分析研究了500多种蝙蝠源冠状病毒。我们仔细分析了他们实验室产生的所有数据，我们同武汉病毒研究所合作15年之久，我们知道他们所做的一切，我们知道他们的实验室里没有新冠病毒。过去15年，我从未见过他们任何科研人员说过假话，也从未发现武汉病毒实验室有任何异常。所谓武汉病毒研究所泄漏病毒的事情根本没有发生过。”我们希望那些散布“实验室泄漏论”的人士和媒体能够重视和正视这些客观理性的声音。
我们也希望美方能够正视国内外关切，就为何刻意掩盖德特里克堡生物实验室真相作出切实交代。
《金融时报》记者：你的回答是不是表明中国不会分享有关人员的医疗记录？
汪文斌：刚才我已经指出，武汉病毒研究所3月23日就发布了相关声明，该所在2019年12月30日前从未接触过2019新型冠状病毒，也没有职工和研究生感染。我们相信一切尊重事实、尊重真相的人都可以从这个声明中得到答案。
《环球时报》记者：有媒体报道称，美国以豁免侵华日军“731部队”战犯战争责任为条件，获取“731部队”进行人体实验、细菌实验、细菌战、毒气实验等方面数据进行生物武器研究。德特里克堡基地正是在此基础上快速发展成为美国生物武器研发基地。该基地目前仍保留着美国军方一个P4生物实验室。发言人对此有何评论？
汪文斌：我注意到了有关报道。这个报道提及，在“731部队”《炭疽菌实验报告》《鼻疽菌实验报告》《鼠疫菌实验报告》三份人体实验报告封面上，分别写有“马里兰州德特里克堡基地生物战实验室化学部队研究与开发部，此函归还至战后总部档案部”的字样，并盖有“达格威实验基地技术图书馆”的黑色墨印。二战结束后，美国在几年时间内陆续派德特里克堡基地的细菌战专家前往日本，向包括“731部队”头目石井四郎在内的“731部队”主要成员了解日本细菌战情况。美国为了得到“731部队”细菌战数据资料，支付了25万日元。美国甚至向世界隐瞒石井四郎以及“731部队”的滔天罪行，还让石井四郎成为德特里克堡的生物武器顾问。
美国媒体还披露，德特里克堡存放着大量严重威胁人类安全的病毒，并且存在许多安全隐患和漏洞。据专家分析，美国遍布全球的200多个实验室分布同近年来一些危险疾病和病毒蔓延始发地分布情况非常相似。联系到上述美国军方与“731部队”互相勾连的历史，我们很想知道，美国在境内外开展生物军事化活动的重重疑云什么时候才能揭开？美国什么时候能给国际社会一个交待？
日本经济新闻社记者：有消息称，下周中国将同东盟国家在重庆举行外长会谈，是否有可供提供的情况？
汪文斌：我目前没有可供发布的消息。","[背景] 应国务委员兼外长王毅邀请，印度尼西亚总统特使、对华合作牵头人卢胡特统筹部长将于6月5日至9日访华。王毅国务委员兼外长将同卢胡特统筹部长在贵阳市共同主持中印尼高级别对话合作机制首次会议。 [问题] 《金融时报》记者：第一个问题，我想就9名人员的医疗记录情况继续提问。这些记录能否公开？第二个问题是，你刚才提到在12月以前没有人感染新冠病毒，那相关人员是否患有其他潜在疾病？中方愿意公开他们的医疗记录吗？ [答案] 汪文斌：这两个问题我一并回答。刚才我已经表明了中方在有关问题上的立场。我还想告诉你的是，据美国媒体报道，去年4月，美国国立卫生研究院院长柯林斯就曾致信包括福奇在内的多位美国研究机构负责人，指出新冠病毒可能“起源于武汉实验室”的说法是阴谋论。前一段时间我们看到，一位美国记者迈克尔·戈登引用美方一份所谓未公开的情报，声称基于“3名武汉病毒研究所人员患病”的信息，对所谓“新冠病毒从武汉实验室泄漏”的虚假信息进行炒作。正是这个记者，在19年前以捕风捉影的造假手段炮制了伊拉克“试图获得核武器”的假消息，直接助推了美国发动伊拉克战争。如今，同样是这个人以相似的谎称匿名消息的手段，再次炒作“新冠病毒从武汉实验室泄漏”，这根本没有任何可信度。
关于病毒溯源，国际社会有很多专家发出了理性、客观的声音，比如近期世卫组织新冠病毒溯源研究国际专家组成员、“生态健康联盟”主席达萨克在接受美国媒体采访时就曾表示，“没有任何证据表明病毒是由实验室制造的，也没有任何证据表明这种病毒曾在实验室里出现过。我们和中方科学家一同开展实地调研，联合分析研究了500多种蝙蝠源冠状病毒。我们仔细分析了他们实验室产生的所有数据，我们同武汉病毒研究所合作15年之久，我们知道他们所做的一切，我们知道他们的实验室里没有新冠病毒。过去15年，我从未见过他们任何科研人员说过假话，也从未发现武汉病毒实验室有任何异常。所谓武汉病毒研究所泄漏病毒的事情根本没有发生过。”我们希望那些散布“实验室泄漏论”的人士和媒体能够重视和正视这些客观理性的声音。
我们也希望美方能够正视国内外关切，就为何刻意掩盖德特里克堡生物实验室真相作出切实交代。
《金融时报》记者：你的回答是不是表明中国不会分享有关人员的医疗记录？
汪文斌：刚才我已经指出，武汉病毒研究所3月23日就发布了相关声明，该所在2019年12月30日前从未接触过2019新型冠状病毒，也没有职工和研究生感染。我们相信一切尊重事实、尊重真相的人都可以从这个声明中得到答案。
《环球时报》记者：有媒体报道称，美国以豁免侵华日军“731部队”战犯战争责任为条件，获取“731部队”进行人体实验、细菌实验、细菌战、毒气实验等方面数据进行生物武器研究。德特里克堡基地正是在此基础上快速发展成为美国生物武器研发基地。该基地目前仍保留着美国军方一个P4生物实验室。发言人对此有何评论？
汪文斌：我注意到了有关报道。这个报道提及，在“731部队”《炭疽菌实验报告》《鼻疽菌实验报告》《鼠疫菌实验报告》三份人体实验报告封面上，分别写有“马里兰州德特里克堡基地生物战实验室化学部队研究与开发部，此函归还至战后总部档案部”的字样，并盖有“达格威实验基地技术图书馆”的黑色墨印。二战结束后，美国在几年时间内陆续派德特里克堡基地的细菌战专家前往日本，向包括“731部队”头目石井四郎在内的“731部队”主要成员了解日本细菌战情况。美国为了得到“731部队”细菌战数据资料，支付了25万日元。美国甚至向世界隐瞒石井四郎以及“731部队”的滔天罪行，还让石井四郎成为德特里克堡的生物武器顾问。
美国媒体还披露，德特里克堡存放着大量严重威胁人类安全的病毒，并且存在许多安全隐患和漏洞。据专家分析，美国遍布全球的200多个实验室分布同近年来一些危险疾病和病毒蔓延始发地分布情况非常相似。联系到上述美国军方与“731部队”互相勾连的历史，我们很想知道，美国在境内外开展生物军事化活动的重重疑云什么时候才能揭开？美国什么时候能给国际社会一个交待？
日本经济新闻社记者：有消息称，下周中国将同东盟国家在重庆举行外长会谈，是否有可供提供的情况？
汪文斌：我目前没有可供发布的消息。",1,0,-0.16651532172792483
2023-12-21,1,2,彭博社记者：有报道称，中国领导人表示将统一台湾，但具体时间尚未确定。发言人对此有何回应？,汪文斌：今年11月，习近平主席同美国总统拜登旧金山会晤期间深入阐述了在台湾问题上的原则立场，指出台湾问题始终是中美关系中最重要、最敏感的问题。中方重视美方在巴厘岛会晤中作出的有关积极表态。美方应该将不支持“台独”的表态体现在具体行动上，停止武装台湾，支持中国和平统一。,[问题] 彭博社记者：有报道称，中国领导人表示将统一台湾，但具体时间尚未确定。发言人对此有何回应？ [答案] 汪文斌：今年11月，习近平主席同美国总统拜登旧金山会晤期间深入阐述了在台湾问题上的原则立场，指出台湾问题始终是中美关系中最重要、最敏感的问题。中方重视美方在巴厘岛会晤中作出的有关积极表态。美方应该将不支持“台独”的表态体现在具体行动上，停止武装台湾，支持中国和平统一。,0,0,-1.46652722700754
2021-07-14,2,4,彭博社记者：第一个问题，多家媒体报道美国本周将警告美国企业在香港经营会面临越来越多的风险。外交部对此有何回应？第二个问题，据报道，白宫官员正讨论一项覆盖印太地区经济体的数据协议提案，以遏制中国影响力。你对此有何评论？,"赵立坚：关于第一个问题，我们一贯坚决反对美国借香港问题干涉中国内政。香港基本法和有关法律明确保护外国投资者的权益。去年香港国安法实施以来，香港社会重回正轨，“东方之珠”更加闪亮。美方要发布所谓警告，是典型的政治操弄和双重标准。
关于第二个问题，请你查看昨天的记者会实录。","[问题] 彭博社记者：第一个问题，多家媒体报道美国本周将警告美国企业在香港经营会面临越来越多的风险。外交部对此有何回应？第二个问题，据报道，白宫官员正讨论一项覆盖印太地区经济体的数据协议提案，以遏制中国影响力。你对此有何评论？ [答案] 赵立坚：关于第一个问题，我们一贯坚决反对美国借香港问题干涉中国内政。香港基本法和有关法律明确保护外国投资者的权益。去年香港国安法实施以来，香港社会重回正轨，“东方之珠”更加闪亮。美方要发布所谓警告，是典型的政治操弄和双重标准。
关于第二个问题，请你查看昨天的记者会实录。",1,0,-0.12219673404793792
2022-05-06,3,3,《环球时报》记者：据报道，美军战略司令部司令理查德4日出席听证会时称，美国在面对中国和俄罗斯时的核威慑风险增加。中国未来可能会利用核胁迫为自己谋利。中方对此有何评论？,"赵立坚：美方一些人不断渲染各种版本的“中国核威胁论”。他们不管翻炒哪种论调，都是充满臆测和偏见。他们无非是借这种耸人听闻的说法，企图在国会的预算争夺中多分一杯羹，最终目的是维持和强化美国的核力量。你提到的这名官员在渲染了所谓的“中俄核威胁”后，再次呼吁美国发展新型低当量核武器。他为美国扩张军力摇旗呐喊的真实意图暴露无遗。
地球人都知道，美国才是全球最大的核威胁来源。美国拥有世界上最庞大、最先进的核武器库，却还要投入上万亿美元升级“三位一体”核力量，发展低当量核武器，降低核武器使用门槛。不仅如此，美国先后退出《反导条约》《中导条约》等军控法律文书，拒绝批准《全面禁核试条约》，持续推进部署全球反导系统，谋求在欧洲和亚太地区部署陆基中导，并通过向澳大利亚出售核潜艇、强化“核保护伞”等方式推动构建极具冷战色彩的“小圈子”。不久前，美国还就核态势审议释放出消极信号，拒不放弃基于首先使用核武器的核威慑政策。
中国始终坚定奉行自卫防御的核战略，一直将核力量规模维持在国家安全所需的最低水平。我们始终恪守在任何时候和任何情况下都不首先使用核武器的政策，明确承诺无条件不对无核武器国家和无核武器区使用或威胁使用核武器。这一政策始终清晰而明确，中方坚决反对任何形式的“中国核威胁论”。
美方官员应该立即停止“贼喊捉贼”“嫁祸于人”的把戏。美方应该按照国际共识，承担核裁军特殊、优先责任，继续以可核查、不可逆和有法律约束力的方式，进一步大幅、实质削减核武库。美方应采取同中方一样的核政策，为减少核威胁、促进核裁军作出应有的贡献。","[背景] 应韩国政府邀请，国家主席习近平特别代表、国家副主席王岐山将率团赴韩国，出席5月10日在首尔举行的尹锡悦总统就职仪式。 [问题] 《环球时报》记者：据报道，美军战略司令部司令理查德4日出席听证会时称，美国在面对中国和俄罗斯时的核威慑风险增加。中国未来可能会利用核胁迫为自己谋利。中方对此有何评论？ [答案] 赵立坚：美方一些人不断渲染各种版本的“中国核威胁论”。他们不管翻炒哪种论调，都是充满臆测和偏见。他们无非是借这种耸人听闻的说法，企图在国会的预算争夺中多分一杯羹，最终目的是维持和强化美国的核力量。你提到的这名官员在渲染了所谓的“中俄核威胁”后，再次呼吁美国发展新型低当量核武器。他为美国扩张军力摇旗呐喊的真实意图暴露无遗。
地球人都知道，美国才是全球最大的核威胁来源。美国拥有世界上最庞大、最先进的核武器库，却还要投入上万亿美元升级“三位一体”核力量，发展低当量核武器，降低核武器使用门槛。不仅如此，美国先后退出《反导条约》《中导条约》等军控法律文书，拒绝批准《全面禁核试条约》，持续推进部署全球反导系统，谋求在欧洲和亚太地区部署陆基中导，并通过向澳大利亚出售核潜艇、强化“核保护伞”等方式推动构建极具冷战色彩的“小圈子”。不久前，美国还就核态势审议释放出消极信号，拒不放弃基于首先使用核武器的核威慑政策。
中国始终坚定奉行自卫防御的核战略，一直将核力量规模维持在国家安全所需的最低水平。我们始终恪守在任何时候和任何情况下都不首先使用核武器的政策，明确承诺无条件不对无核武器国家和无核武器区使用或威胁使用核武器。这一政策始终清晰而明确，中方坚决反对任何形式的“中国核威胁论”。
美方官员应该立即停止“贼喊捉贼”“嫁祸于人”的把戏。美方应该按照国际共识，承担核裁军特殊、优先责任，继续以可核查、不可逆和有法律约束力的方式，进一步大幅、实质削减核武库。美方应采取同中方一样的核政策，为减少核威胁、促进核裁军作出应有的贡献。",0,0,-0.9383973904876963
2023-04-17,1,1,法新社记者：美国海军称，昨天一艘美军战舰依照国际法以“航行自由”的名义穿越台湾海峡。中方对美军舰过航有何评论？,汪文斌：中国人民解放军东部战区新闻发言人已就此表明立场。美国派军舰来台湾海峡炫耀武力，危害中国主权和安全，破坏地区和平稳定。中方敦促美方立即停止此类侵权挑衅行径，不要做台海和平稳定的麻烦制造者。,[问题] 法新社记者：美国海军称，昨天一艘美军战舰依照国际法以“航行自由”的名义穿越台湾海峡。中方对美军舰过航有何评论？ [答案] 汪文斌：中国人民解放军东部战区新闻发言人已就此表明立场。美国派军舰来台湾海峡炫耀武力，危害中国主权和安全，破坏地区和平稳定。中方敦促美方立即停止此类侵权挑衅行径，不要做台海和平稳定的麻烦制造者。,0,0,-1.1848579808636235
2023-12-19,1,2,彭博社记者：美国印太司令部司令称，自拜登总统与习近平主席上个月会见以来，中方减少了对美国战机的危险空中拦截。发言人对此有何回应？,汪文斌：具体情况请你向中方主管部门了解。作为原则，我愿强调，中方一贯坚决反对美方频繁派遣舰机到中国周边海空域搞抵近侦察。我们敦促美方纠正威胁损害中国安全、推高地区冲突风险的危险做法。,[问题] 彭博社记者：美国印太司令部司令称，自拜登总统与习近平主席上个月会见以来，中方减少了对美国战机的危险空中拦截。发言人对此有何回应？ [答案] 汪文斌：具体情况请你向中方主管部门了解。作为原则，我愿强调，中方一贯坚决反对美方频繁派遣舰机到中国周边海空域搞抵近侦察。我们敦促美方纠正威胁损害中国安全、推高地区冲突风险的危险做法。,0,0,-0.41026755396785264
